Exam,Unit,Subject,Month,Year,Paper,Number,Part,Subpart,Section,Topic,Difficulty,Marks,Question,SVG,Validated Question Code,Q,Question Diagram Path Prefix
cape,1,AppliedMathematics,May,2025,2,6,a,iii,Managing Uncertainty,Random Variables,3,3,"\text{A vehicle with a mass of 6000 kg is travelling along a straight road with a velocity of }  2.5 \, \text{ms}^{-1} \text{. It collides with another vehicle with a mass of 2000 kg, which is moving in the same direction with a velocity of }  1.3 \, \text{ms}^{-1} \text{. If after impact the vehicles fuse and move as a single unit, calculate the time required to bring the vehicle to rest if a braking force of 1000 N is applied immediately after the impact.}",,"LaTeX(""A vehicle with a mass of 6000 kg is travelling along a straight road with a velocity of  $2.5 \\,$ms$^{-1}$. It collides with another vehicle with a mass of 2000 kg, which is moving in the same direction with a velocity of  $1.3 \\,$ms$^{-1}$. If after impact the vehicles fuse and move as a single unit, calculate the time required to bring the vehicle to rest if a braking force of 1000 N is applied immediately after the impact."").parsingMode(.onlyEquations)","A vehicle with a mass of 6000 kg is travelling along a straight road with a velocity of  $2.5 \,$ms$^{-1}$. It collides with another vehicle with a mass of 2000 kg, which is moving in the same direction with a velocity of  $1.3 \,$ms$^{-1}$. If after impact the vehicles fuse and move as a single unit, calculate the time required to bring the vehicle to rest if a braking force of 1000 N is applied immediately after the impact.",cape_1_appliedmathematics_may_2025_2_6_a_iii
cape,1,AppliedMathematics,May,2025,2,6,b,i,Managing Uncertainty,Random Variables,3,2,"\text{A particle is projected from a fixed point with a velocity of }  100 \, \text{ms}^{-1}  \text{ at an angle of }  30^\circ  \text{ to the horizontal. Calculate the GREATEST height reached by the particle.}",,"LaTeX(""A particle is projected from a fixed point with a velocity of  $100 \\,$ms$^{-1}$  at an angle of  $30^\\circ$  to the horizontal. Calculate the GREATEST height reached by the particle."").parsingMode(.onlyEquations)","A particle is projected from a fixed point with a velocity of  $100 \,$ms$^{-1}$  at an angle of  $30^\circ$  to the horizontal. Calculate the GREATEST height reached by the particle.",cape_1_appliedmathematics_may_2025_2_6_b_i
cape,1,AppliedMathematics,May,2025,2,6,b,ii,Managing Uncertainty,Random Variables,3,2,"\text{A particle is projected from a fixed point with a velocity of }  100 \, \text{ms}^{-1}  \text{ at an angle of }  30^\circ  \text{ to the horizontal. Calculate the horizontal range of the particle.}",,"LaTeX(""A particle is projected from a fixed point with a velocity of  $100 \\,$ms$^{-1}$  at an angle of  $30^\\circ$  to the horizontal. Calculate the horizontal range of the particle."").parsingMode(.onlyEquations)","A particle is projected from a fixed point with a velocity of  $100 \,$ms$^{-1}$  at an angle of  $30^\circ$  to the horizontal. Calculate the horizontal range of the particle.",cape_1_appliedmathematics_may_2025_2_6_b_ii
cape,1,AppliedMathematics,May,2025,2,6,c,i,Statistical Analysis,Describing Data,2,2,"\text{Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is }  \sin^{-1}(\frac{1}{10}) \text{. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the work done to lift the 50 000 packages.}",,"LaTeX(""Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\\sin^{-1}(\\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the work done to lift the 50 000 packages."").parsingMode(.onlyEquations)","Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\sin^{-1}(\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the work done to lift the 50 000 packages.",cape_1_appliedmathematics_may_2025_2_6_c_i
cape,1,AppliedMathematics,May,2025,2,6,c,ii,Statistical Analysis,Describing Data,2,2,"\text{Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is }  \sin^{-1}(\frac{1}{10}) \text{. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the power required to lift the packages.}",,"LaTeX(""Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\\sin^{-1}(\\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the power required to lift the packages."").parsingMode(.onlyEquations)","Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\sin^{-1}(\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Calculate the power required to lift the packages.",cape_1_appliedmathematics_may_2025_2_6_c_ii
cape,1,AppliedMathematics,May,2025,2,6,c,iii,Statistical Analysis,Describing Data,3,2,"\text{Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is }  \sin^{-1}(\frac{1}{10}) \text{. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Hence, show that the total power output of the motor is 6687.5 W.}",,"LaTeX(""Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\\sin^{-1}(\\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Hence, show that the total power output of the motor is 6687.5 W."").parsingMode(.onlyEquations)","Every hour, a conveyor belt carries 50 000 packages 75 metres up a slope whose inclination is  $\sin^{-1}(\frac{1}{10})$. Each package weighs 45 N and the power absorbed by friction in driving the conveyor belt is 2000 W. Hence, show that the total power output of the motor is 6687.5 W.",cape_1_appliedmathematics_may_2025_2_6_c_iii
cape,1,Biology,May,2024,2,1,a,i,Cell and Molecular Biology,Aspects of Biochemistry,1,2,\text{Define the term ‘phospholipid’.},,"LaTeX(""Define the term ‘phospholipid’."").parsingMode(.onlyEquations)",Define the term ‘phospholipid’.,cape_1_biology_may_2024_2_1_a_i
cape,1,Biology,May,2024,2,1,a,ii,Cell and Molecular Biology,Membrane Structure and Function,2,3,\text{Explain why phospholipids are well-suited to being the main component of cell membranes.},,"LaTeX(""Explain why phospholipids are well-suited to being the main component of cell membranes."").parsingMode(.onlyEquations)",Explain why phospholipids are well-suited to being the main component of cell membranes.,cape_1_biology_may_2024_2_1_a_ii
cape,1,Biology,May,2024,2,1,b,i,Cell and Molecular Biology,Membrane Structure and Function,2,3,"\text{Figure 1 shows three mechanisms, X, Y and Z, by which substances cross the cell membrane.}
\text{Identify the mechanisms labelled X, Y and Z.}",,"LaTeX(""Figure 1 shows three mechanisms, X, Y and Z, by which substances cross the cell membrane.\nIdentify the mechanisms labelled X, Y and Z."").parsingMode(.onlyEquations)","Figure 1 shows three mechanisms, X, Y and Z, by which substances cross the cell membrane.
Identify the mechanisms labelled X, Y and Z.",cape_1_biology_may_2024_2_1_b_i
cape,1,Biology,May,2024,2,1,b,ii,Cell and Molecular Biology,Membrane Structure and Function,3,3,\text{Compare mechanisms X and Y.},,"LaTeX(""Compare mechanisms X and Y."").parsingMode(.onlyEquations)",Compare mechanisms X and Y.,cape_1_biology_may_2024_2_1_b_ii
cape,1,Biology,May,2024,2,1,c,i,Cell and Molecular Biology,Aspects of Biochemistry,2,2,"\text{A red blood cell with antigens for the B blood group and the Rh factor is shown in Figure 2.}
\text{Name the TWO biochemical components that make up the B blood group antigen.}",,"LaTeX(""A red blood cell with antigens for the B blood group and the Rh factor is shown in Figure 2.\nName the TWO biochemical components that make up the B blood group antigen."").parsingMode(.onlyEquations)","A red blood cell with antigens for the B blood group and the Rh factor is shown in Figure 2.
Name the TWO biochemical components that make up the B blood group antigen.",cape_1_biology_may_2024_2_1_c_i
cape,1,Biology,May,2024,2,1,c,ii,Cell and Molecular Biology,Membrane Structure and Function,1,2,\text{State TWO functions of the ‘Fluid bilayer’ shown in Figure 2.},,"LaTeX(""State TWO functions of the ‘Fluid bilayer’ shown in Figure 2."").parsingMode(.onlyEquations)",State TWO functions of the ‘Fluid bilayer’ shown in Figure 2.,cape_1_biology_may_2024_2_1_c_ii
cape,1,Biology,May,2024,2,2,a,i,"Genetics, Variation and Natural Selection",Cell Division and Variation,1,2,\text{Define the term ‘homologous chromosomes’.},,"LaTeX(""Define the term ‘homologous chromosomes’."").parsingMode(.onlyEquations)",Define the term ‘homologous chromosomes’.,cape_1_biology_may_2024_2_2_a_i
cape,1,Biology,May,2024,2,2,a,ii,"Genetics, Variation and Natural Selection",Cell Division and Variation,2,3,\text{Explain why it is necessary for DNA to replicate before mitosis begins.},,"LaTeX(""Explain why it is necessary for DNA to replicate before mitosis begins."").parsingMode(.onlyEquations)",Explain why it is necessary for DNA to replicate before mitosis begins.,cape_1_biology_may_2024_2_2_a_ii
cape,1,Biology,May,2024,2,2,b,i,"Genetics, Variation and Natural Selection",Patterns of Inheritance,2,1,"\text{Table 1 shows the results of a cross between two tomato plants, one with plum fruit and cherry-shaped fruit and another with oxheart fruit and beefsteak-shaped fruit.}
\text{State the null hypothesis for this cross.}",,"LaTeX(""Table 1 shows the results of a cross between two tomato plants, one with plum fruit and cherry-shaped fruit and another with oxheart fruit and beefsteak-shaped fruit.\nState the null hypothesis for this cross."").parsingMode(.onlyEquations)","Table 1 shows the results of a cross between two tomato plants, one with plum fruit and cherry-shaped fruit and another with oxheart fruit and beefsteak-shaped fruit.
State the null hypothesis for this cross.",cape_1_biology_may_2024_2_2_b_i
cape,1,Biology,May,2024,2,2,b,ii,"Genetics, Variation and Natural Selection",Patterns of Inheritance,2,3,\text{Complete Table 1 by filling in the blank cells.},,"LaTeX(""Complete Table 1 by filling in the blank cells."").parsingMode(.onlyEquations)",Complete Table 1 by filling in the blank cells.,cape_1_biology_may_2024_2_2_b_ii
cape,1,Biology,May,2024,2,2,b,iii,"Genetics, Variation and Natural Selection",Patterns of Inheritance,3,2,\text{Calculate the }  \chi^2  \text{ value for the cross.},,"LaTeX(""Calculate the  $\\chi^2$  value for the cross."").parsingMode(.onlyEquations)",Calculate the  $\chi^2$  value for the cross.,cape_1_biology_may_2024_2_2_b_iii
cape,1,Biology,May,2024,2,2,b,iv,"Genetics, Variation and Natural Selection",Patterns of Inheritance,1,1,\text{Determine the degrees of freedom for the cross.},,"LaTeX(""Determine the degrees of freedom for the cross."").parsingMode(.onlyEquations)",Determine the degrees of freedom for the cross.,cape_1_biology_may_2024_2_2_b_iv
cape,1,Biology,May,2024,2,2,b,v,"Genetics, Variation and Natural Selection",Patterns of Inheritance,3,3,"\text{The critical value for this cross is 7.82. Using the }  \chi^2  \text{ value calculated in (b) (iii), state what can be concluded about the inheritance of these fruit traits.}",,"LaTeX(""The critical value for this cross is 7.82. Using the  $\\chi^2$  value calculated in (b) (iii), state what can be concluded about the inheritance of these fruit traits."").parsingMode(.onlyEquations)","The critical value for this cross is 7.82. Using the  $\chi^2$  value calculated in (b) (iii), state what can be concluded about the inheritance of these fruit traits.",cape_1_biology_may_2024_2_2_b_v
cape,1,Biology,May,2024,2,3,a,i,"Genetics, Variation and Natural Selection",Aspects of Genetic Engineering,2,2,"\text{Figure 3 shows three different methods that can be used to obtain the gene for amylase for use in genetic engineering.}
\text{Identify Enzyme 1 and Enzyme 2.}",,"LaTeX(""Figure 3 shows three different methods that can be used to obtain the gene for amylase for use in genetic engineering.\nIdentify Enzyme 1 and Enzyme 2."").parsingMode(.onlyEquations)","Figure 3 shows three different methods that can be used to obtain the gene for amylase for use in genetic engineering.
Identify Enzyme 1 and Enzyme 2.",cape_1_biology_may_2024_2_3_a_i
